ride_id,customer_id,gender,ride_datetime,signup_date,trip_duration_min,distance_km,fare_amount,traffic_level,ride_status,fare_amount_winsorized,hour,day of week,month,gender_encoded,ride_payment_mode_Cash,ride_payment_mode_UPI,zone_name_Zone_B,zone_name_Zone_C,zone_name_Zone_D,traffic_level_encoded,ride_frequency,frequency_category,fare_log,avg_ride_distance,avg_ride_fare,is_peak_hour,ride_cancellation_rate,surge_flag
213.0,1061.0,Male,2023-01-01 10:33:00,18-10-2021,23.728685583480026,7.394347079558865,233.24671735553545,Low,Completed,233.24671735553545,10,Sunday,1,1,True,False,True,False,False,1,7,Medium,5.4563749075968015,5.816073068761925,163.53012840048527,0,0.0,1
214.0,1092.0,Female,2023-01-01 02:32:00,09-12-2021,16.228147993782997,9.665845779024565,235.78504311299187,Low,Completed,235.78504311299187,2,Sunday,1,0,True,False,False,False,False,1,5,Low,5.467152738485419,6.090197786729826,182.44546529177006,0,0.0,0
215.0,1114.0,Female,2023-01-01 12:27:00,02-02-2022,19.7271405575978,9.204177905097806,128.68329876548756,Medium,Completed,128.68329876548756,12,Sunday,1,0,False,True,False,False,True,2,2,Low,4.865095314838985,8.354632280014556,153.19330577425467,0,0.0,0
216.0,1185.0,Male,2023-01-01 02:42:00,15-09-2020,19.876703255776963,14.980065719951153,216.40112491056763,Low,Completed,216.40112491056763,2,Sunday,1,1,True,False,False,True,False,1,1,Low,5.381744149055358,14.980065719951153,216.40112491056763,0,0.0,0
217.0,1066.0,Female,2023-01-01 03:56:00,10-12-2020,22.42459779938251,8.66263577427413,164.8483887402229,Low,Completed,164.8483887402229,3,Sunday,1,0,True,False,False,True,False,1,2,Low,5.111074050182908,12.313823090424108,104.41580466940518,0,0.0,0
218.0,1055.0,Female,2023-01-01 13:43:00,15-08-2020,25.358445451876836,6.467666345789745,61.02129058030056,Medium,Cancelled,61.02129058030056,13,Sunday,1,0,False,False,True,False,False,2,1,Low,4.127477722554484,6.467666345789745,61.02129058030056,0,1.0,0
219.0,1039.0,Male,2023-01-01 10:29:00,16-08-2022,16.88786786144452,9.798436120287318,135.0714371969469,Medium,Cancelled,135.0714371969469,10,Sunday,1,1,False,False,False,True,False,2,4,Low,4.913180021335177,8.299374544609655,202.95314983938658,0,0.5,0
220.0,1097.0,Male,2023-01-01 18:55:00,07-03-2021,34.34309745921232,8.79394127735413,54.90482517236599,High,Completed,54.90482517236599,18,Sunday,1,1,False,True,False,False,True,3,4,Low,4.023650694367288,5.424827036703083,170.98057902339576,1,0.5,0
221.0,1039.0,Female,2023-01-01 10:43:00,07-09-2020,35.49654177860345,1.716026577301312,258.4074828056084,Medium,Completed,258.4074828056084,10,Sunday,1,0,True,False,False,True,False,2,4,Low,5.558400118056915,8.299374544609655,202.95314983938658,0,0.5,1
222.0,1090.0,Male,2023-01-01 08:24:00,28-06-2022,11.194566547525906,7.937391753511324,208.47115020434552,Medium,Completed,208.47115020434552,8,Sunday,1,1,True,False,True,False,False,2,1,Low,5.344586022024442,7.937391753511324,208.47115020434552,1,0.0,0
223.0,1032.0,Other,2023-01-01 00:59:00,06-10-2022,2.5959739927288403,7.597047018375979,151.56075110352438,Medium,Completed,151.56075110352438,0,Sunday,1,2,True,False,False,False,True,2,3,Low,5.027562884612008,8.544859236823179,179.8851711995644,0,0.0,0
224.0,1005.0,Male,2023-01-01 04:35:00,26-02-2021,35.63374849570931,5.824512536882735,293.64170746309185,High,Completed,293.64170746309185,4,Sunday,1,1,True,False,False,False,False,3,4,Low,5.685760067202464,5.670818190313483,169.73912629375178,0,0.0,1
225.0,1146.0,Male,2023-01-01 03:04:00,21-07-2021,12.711995814478623,12.14233315049189,185.4392726064933,High,Completed,185.4392726064933,3,Sunday,1,1,False,False,True,False,False,3,2,Low,5.228105570008479,8.423048892167921,137.675959950158,0,0.0,0
226.0,1079.0,Female,2023-01-01 02:47:00,30-11-2020,27.1274483845974,4.857281613552017,65.50217952265004,High,Completed,65.50217952265004,2,Sunday,1,0,True,False,False,False,False,3,3,Low,4.197234721901419,7.365164030019346,184.33844708573966,0,0.3333333333333333,0
227.0,1167.0,Male,2023-02-01 12:07:00,03-08-2022,9.343281269717828,9.822474478098156,144.84171678529512,Medium,Completed,144.84171678529512,12,Wednesday,2,1,False,True,False,False,True,2,3,Low,4.98252190200501,7.449373650692255,179.9143079513112,0,0.0,0
228.0,1091.0,Female,2023-01-01 04:59:00,10-01-2021,37.97754985259672,7.408572000625078,310.62833498186336,Low,Completed,310.62833498186336,4,Sunday,1,0,True,False,True,False,False,1,4,Low,5.7418112436937605,7.653960319970487,214.73129471093665,0,0.25,1
229.0,1096.0,Male,2023-01-01 22:15:00,10-06-2022,50.43667895301528,8.43078002258713,126.44194999286852,Low,Completed,126.44194999286852,22,Sunday,1,1,False,False,True,False,False,1,2,Low,4.847660966747038,8.99657782369204,179.19012660863817,0,0.0,0
230.0,1058.0,Male,2023-01-01 09:58:00,13-07-2022,26.828069092053365,9.647145164183469,202.0177031006264,Low,Completed,202.0177031006264,9,Sunday,1,1,False,False,False,False,True,1,5,Low,5.313293182631692,7.419503138188068,170.03826094890414,1,0.0,0
231.0,1058.0,Female,2023-01-01 15:50:00,13-07-2022,24.058973515404837,2.769702464435995,239.51012996117103,High,Completed,239.51012996117103,15,Sunday,1,0,False,False,False,True,False,3,5,Low,5.4827622090794454,7.419503138188068,170.03826094890414,0,0.0,1
232.0,1047.0,Female,2023-01-01 06:59:00,24-12-2020,21.778604248099363,8.766643566939132,227.19587876439545,Medium,Completed,227.19587876439545,6,Sunday,1,0,False,False,True,False,False,2,1,Low,5.430204377512028,8.766643566939132,227.19587876439545,0,0.0,0
233.0,1168.0,Female,2023-01-01 08:36:00,03-05-2021,32.81799311312912,17.15578995885283,375.956783916648,Medium,Completed,315.21421066767664,8,Sunday,1,0,False,True,True,False,False,2,3,Low,5.932130549356488,9.08976341094786,301.23921047226855,1,0.0,0
234.0,1012.0,Female,2023-01-01 06:46:00,03-09-2021,30.676867509345858,1.772946616485103,85.89573944613849,Low,Completed,85.89573944613849,6,Sunday,1,0,True,False,False,False,False,1,4,Low,4.464709002831661,5.344683546944549,146.61727982106842,0,0.25,1
235.0,1106.0,Female,2023-01-01 02:10:00,24-01-2022,35.03498453552865,7.76956814513798,93.88295355737576,High,Completed,93.88295355737576,2,Sunday,1,0,False,True,False,True,False,3,3,Low,4.552644064163891,9.141462802973244,174.35234506370003,0,0.0,0
236.0,1044.0,Male,2023-01-01 12:49:00,30-10-2020,18.72083477401917,12.49295729929528,87.21964423182936,Low,Cancelled,87.21964423182936,12,Sunday,1,1,False,True,False,False,False,1,5,Low,4.479829661930387,6.993240279672482,172.23116535235525,0,0.2,0
237.0,1088.0,Male,2023-01-01 03:17:00,26-12-2021,28.40117706404645,9.206476991814387,156.3265263186492,Low,Completed,156.3265263186492,3,Sunday,1,1,False,True,False,False,False,1,2,Low,5.058323431057652,4.603238495907194,148.62807030880452,0,0.0,0
238.0,1180.0,Other,2023-01-01 00:14:00,22-12-2020,19.57531933293804,10.751867808464134,267.9501910545961,Low,Completed,267.9501910545961,0,Sunday,1,2,True,False,False,True,False,1,4,Low,5.594526199091173,9.728373943549386,238.24198921334468,0,0.0,0
239.0,1169.0,Female,2023-01-01 10:22:00,15-11-2021,14.422843519299455,1.502664044370464,97.4612336162791,Medium,Completed,97.4612336162791,10,Sunday,1,0,True,False,False,True,False,2,5,Low,4.589662903362668,7.422976914177639,187.65434091705828,0,0.0,1
240.0,1099.0,Female,2023-01-01 01:56:00,09-01-2022,24.589845789965363,10.3929974985198,269.0688404755151,Medium,Completed,269.0688404755151,1,Sunday,1,0,False,True,False,False,True,2,2,Low,5.598676891224524,10.000150457327905,161.69247482580147,0,0.0,0
241.0,1190.0,Male,2023-02-01 04:12:00,26-10-2021,15.774872696229178,4.953247175065606,182.8101335942189,High,Completed,182.8101335942189,4,Wednesday,2,1,False,True,False,True,False,3,1,Low,5.213903342211452,4.953247175065606,182.8101335942189,0,0.0,1
242.0,1154.0,Male,2023-02-01 06:46:00,15-03-2022,36.73726997742588,9.239509138332586,91.28026454312612,Low,Cancelled,91.28026454312612,6,Wednesday,2,1,False,False,True,False,False,1,1,Low,4.524830300045333,9.239509138332586,91.28026454312612,0,1.0,0
243.0,1165.0,Female,2023-02-01 00:38:00,20-02-2021,16.38079621984177,7.882261076362036,39.890403474571485,Medium,Completed,46.52489968778974,0,Wednesday,2,0,True,False,False,True,False,2,5,Low,3.7108954016443643,9.895287727951459,128.31591608433774,0,0.2,0
244.0,1187.0,Female,2023-01-01 04:37:00,21-09-2021,28.6354594068736,17.113332116646532,57.7943604952539,Medium,Completed,57.7943604952539,4,Sunday,1,0,False,True,False,False,True,2,5,Low,4.074045940360267,9.550014942254581,140.73969233221845,0,0.0,0
245.0,1006.0,Female,2023-01-01 00:09:00,14-05-2022,18.96577701240277,10.186781295063502,126.73172734128607,Low,Completed,126.73172734128607,0,Sunday,1,0,True,False,False,False,True,1,4,Low,4.849932184342922,9.55820334165772,217.92815682122318,0,0.0,0
246.0,1132.0,Female,2023-02-01 02:21:00,11-10-2020,27.77062750437512,7.549504682948856,166.46790594053437,High,Completed,166.46790594053437,2,Wednesday,2,0,True,False,False,False,True,3,3,Low,5.120791726581116,13.93544179702687,240.06896810054278,0,0.0,0
247.0,1044.0,Female,2023-01-01 05:35:00,03-01-2022,19.76003426544644,1.961228962985782,287.6850381384361,Medium,Completed,287.6850381384361,5,Sunday,1,0,False,True,False,True,False,2,5,Low,5.66533626038113,6.993240279672482,172.23116535235525,0,0.2,1
248.0,1057.0,Male,2023-02-01 10:00:00,17-08-2021,12.427887251424623,8.484587607399586,243.92705697505912,Medium,Completed,243.92705697505912,10,Wednesday,2,1,True,False,False,True,False,2,4,Low,5.500960439582943,7.390747457093812,152.7549181758051,0,0.0,0
249.0,1030.0,Male,2023-02-01 09:08:00,05-10-2020,29.83772740951845,11.29291551338729,112.88469983357582,High,Completed,112.88469983357582,9,Wednesday,2,1,True,False,False,False,False,3,1,Low,4.735186531610727,11.29291551338729,112.88469983357582,1,0.0,0
250.0,1022.0,Male,2023-01-01 19:10:00,07-06-2021,22.645843780867786,7.677792432723107,212.69322266977343,Medium,Completed,212.69322266977343,19,Sunday,1,1,False,True,False,False,False,2,1,Low,5.3645414475955855,7.677792432723107,212.69322266977343,1,0.0,0
251.0,1169.0,Male,2023-01-01 03:29:00,23-08-2022,27.859849407224598,5.977374560250236,312.1237015353792,Low,Completed,312.1237015353792,3,Sunday,1,1,True,False,True,False,False,1,5,Low,5.746598325037331,7.422976914177639,187.65434091705828,0,0.0,1
252.0,1137.0,Female,2023-01-01 04:51:00,06-09-2020,20.711570643695623,5.7096533446147255,329.91339368240284,Medium,Completed,315.21421066767664,4,Sunday,1,0,True,False,False,False,False,2,1,Low,5.801856690634261,5.7096533446147255,329.91339368240284,0,0.0,1
253.0,1159.0,Female,2023-01-01 19:02:00,04-06-2021,11.72063486231548,10.140565741821282,154.84751907571228,Low,Cancelled,154.84751907571228,19,Sunday,1,0,True,False,True,False,False,1,7,Medium,5.048878087419413,7.674311616122635,191.56239306386897,1,0.14285714285714285,0
254.0,1106.0,Female,2023-01-01 03:48:00,14-02-2022,35.831785970562564,11.037551757236628,256.6630743764001,Low,Completed,256.6630743764001,3,Sunday,1,0,True,False,False,False,True,1,3,Low,5.551652818204016,9.141462802973244,174.35234506370003,0,0.0,0
255.0,1180.0,Male,2023-01-01 01:51:00,03-08-2022,32.367577554410886,13.444840461284477,291.1964293510259,Low,Completed,291.1964293510259,1,Sunday,1,1,True,False,False,False,False,1,4,Low,5.677426279361805,9.728373943549386,238.24198921334468,0,0.0,0
256.0,1157.0,Male,2023-01-01 08:08:00,11-01-2021,19.33039024446756,4.020000427158568,59.43424614572904,Medium,Completed,59.43424614572904,8,Sunday,1,1,False,True,False,True,False,2,5,Low,4.101555933430842,10.787722865692015,137.8992026239204,1,0.0,0
257.0,1038.0,Male,2023-02-01 03:30:00,11-06-2021,25.697792134987974,10.103910233670469,139.00743302722424,Medium,Completed,139.00743302722424,3,Wednesday,2,1,True,False,False,False,False,2,6,Medium,4.94169551425152,8.27060800204339,225.6209761796636,0,0.16666666666666666,0
258.0,1158.0,Male,2023-01-01 11:54:00,25-08-2021,35.420194831629374,7.513184182328532,357.60149875386105,Low,Completed,315.21421066767664,11,Sunday,1,1,True,False,True,False,False,1,2,Low,5.882211740620918,8.697236712220846,249.09076726573244,0,0.0,1
259.0,1081.0,Female,2023-01-01 08:26:00,16-10-2020,25.358445451876836,7.631063181466878,155.9171111903277,Medium,Completed,155.9171111903277,8,Sunday,1,0,False,True,False,False,False,2,3,Low,5.055717711729681,8.18947687748012,217.94633658119253,1,0.0,0
260.0,1099.0,Male,2023-01-01 01:01:00,15-01-2021,21.98115494809448,9.607303416136007,54.31610917608779,High,Completed,54.31610917608779,1,Sunday,1,1,False,True,False,False,True,3,2,Low,4.013064171280553,10.000150457327905,161.69247482580147,0,0.0,0
261.0,1001.0,Female,2023-01-01 09:32:00,24-07-2022,27.436325000073737,9.63062501449979,170.3230551690622,Low,Completed,170.3230551690622,9,Sunday,1,0,False,False,False,True,False,1,2,Low,5.143550985701997,13.723119199137038,205.45726634362669,1,0.0,0
262.0,1076.0,Male,2023-02-01 22:06:00,06-03-2022,20.40908936445414,10.115072423166296,269.970039929269,Low,Completed,269.970039929269,22,Wednesday,2,1,False,False,True,False,False,1,3,Low,5.6020082610016475,11.142194342908624,237.27061439372957,0,0.0,0
263.0,1011.0,Male,2023-01-01 01:30:00,30-04-2022,33.570919969870225,3.77011523121676,180.52083494407168,Medium,Completed,180.52083494407168,1,Sunday,1,1,False,False,False,True,False,2,7,Medium,5.2013704401969685,8.325186103809415,180.72599969785708,0,0.0,1
264.0,1038.0,Male,2023-01-01 07:18:00,23-02-2021,23.31099219692562,5.000754371334166,237.22911574405072,Low,Completed,237.22911574405072,7,Sunday,1,1,False,True,False,True,False,1,6,Medium,5.4732328817942175,8.27060800204339,225.6209761796636,1,0.16666666666666666,1
265.0,1193.0,Female,2023-01-01 20:59:00,03-11-2022,17.15964125006026,13.943473102070737,255.05775981245853,Medium,Completed,255.05775981245853,20,Sunday,1,0,False,True,True,False,False,2,3,Low,5.545403043297651,8.510802436357897,250.192103533562,1,0.0,0
266.0,1012.0,Female,2023-01-01 13:30:00,25-07-2021,31.086388298739944,7.11771013007664,151.60500388541743,Low,Cancelled,151.60500388541743,13,Sunday,1,0,False,True,False,True,False,1,4,Low,5.027852909173937,5.344683546944549,146.61727982106842,0,0.25,0
267.0,1045.0,Male,2023-01-01 11:56:00,07-02-2021,13.578693505686532,9.224057592071585,138.4485610868499,Medium,Completed,138.4485610868499,11,Sunday,1,1,True,False,False,True,False,2,5,Low,4.937695795532273,7.287124338557041,172.4932690544289,0,0.0,0
269.0,1112.0,Female,2023-01-01 04:27:00,08-02-2022,40.82496363580202,9.853772289443276,194.2223138343905,Medium,Completed,194.2223138343905,4,Sunday,1,0,True,False,False,True,False,2,1,Low,5.274138980121977,9.853772289443276,194.2223138343905,0,0.0,0
270.0,1016.0,Male,2023-01-01 03:28:00,18-12-2020,30.134954769210157,10.186090523888158,184.3261455877577,High,Completed,184.3261455877577,3,Sunday,1,1,False,False,False,True,False,3,4,Low,5.222117222030532,7.893098584483023,160.78371728305376,0,0.0,0
271.0,1103.0,Male,2023-01-01 16:34:00,28-08-2022,29.293310218199014,11.578310716975029,187.61252181459716,High,Completed,187.61252181459716,16,Sunday,1,1,False,True,False,True,False,3,2,Low,5.2396947614980425,14.836754939721578,165.06350399537058,0,0.0,0
272.0,1097.0,Female,2023-01-01 16:36:00,26-11-2020,28.824414178192985,0.4666550435880001,120.11630923034096,Medium,Cancelled,120.11630923034096,16,Sunday,1,0,False,False,False,True,False,2,4,Low,4.796751317216444,5.424827036703083,170.98057902339576,0,0.5,1
273.0,1187.0,Female,2023-01-01 20:10:00,14-08-2022,20.10905214081093,6.040199379357861,240.02295280647584,Medium,Completed,240.02295280647584,20,Sunday,1,0,False,True,True,False,False,2,5,Low,5.484892168816523,9.550014942254581,140.73969233221845,1,0.0,1
274.0,1191.0,Male,2023-02-01 00:26:00,22-12-2021,27.973096456808424,9.874423185998369,227.9385557690373,Low,Completed,227.9385557690373,0,Wednesday,2,1,False,True,False,False,True,1,4,Low,5.433453652132166,6.803314813753586,247.5826629309051,0,0.0,0
275.0,1087.0,Other,2023-01-01 07:09:00,08-01-2021,15.768673895421516,13.55057722823063,73.11933066916336,Medium,Completed,73.11933066916336,7,Sunday,1,2,True,False,False,False,False,2,5,Low,4.305676371008918,9.11298036431214,252.87105052057555,1,0.0,0
276.0,1108.0,Female,2023-01-01 06:57:00,25-07-2022,30.03818418440181,8.264382238623092,148.86701463312264,Low,Completed,148.86701463312264,6,Sunday,1,0,True,False,False,True,False,1,2,Low,5.0097483317489075,8.895869240993514,154.9504276811382,0,0.0,0
277.0,1162.0,Male,2023-01-01 16:00:00,17-05-2022,33.67846943031296,4.621134152975618,187.4463898031557,High,Completed,187.4463898031557,16,Sunday,1,1,False,False,False,True,False,3,3,Low,5.238813562210223,2.2663710092907525,219.29581222565147,0,0.0,1
278.0,1069.0,Female,2023-01-01 10:29:00,14-03-2021,21.219138990166652,4.727655801557991,137.25495981790604,Low,Completed,137.25495981790604,10,Sunday,1,0,False,True,True,False,False,1,1,Low,4.929099515476149,4.727655801557991,137.25495981790604,0,0.0,0
279.0,1157.0,Female,2023-01-01 12:06:00,16-03-2021,19.048982058452808,11.535444813812298,230.9897582070235,Medium,Completed,230.9897582070235,12,Sunday,1,0,False,True,False,False,True,2,5,Low,5.44669322503248,10.787722865692015,137.8992026239204,0,0.0,0
280.0,1198.0,Male,2023-01-01 15:53:00,24-05-2021,12.875229753520902,7.128905670432453,174.64939692342898,Low,Completed,174.64939692342898,15,Sunday,1,1,False,False,False,True,False,1,5,Low,5.1684899453067334,7.690149111793093,201.67246326510093,0,0.0,0
281.0,1073.0,Male,2023-01-01 22:04:00,08-04-2021,39.57955233565691,7.971199816838654,193.5258023564149,Medium,Completed,193.5258023564149,22,Sunday,1,1,True,False,True,False,False,2,2,Low,5.270564814190104,6.369212738318484,156.73068897469784,0,0.0,0
282.0,1062.0,Male,2023-01-01 04:07:00,17-08-2021,19.843359661577885,10.460120775089276,147.94325540135412,High,Completed,147.94325540135412,4,Sunday,1,1,False,True,False,False,False,3,4,Low,5.003565397176401,10.290244094427276,188.1545154564311,0,0.0,0
283.0,1155.0,Female,2023-01-01 04:42:00,27-04-2022,23.01260963983377,3.606094730774316,20.54249412715083,Low,Completed,46.52489968778974,4,Sunday,1,0,False,True,False,False,False,1,1,Low,3.0700274555148663,3.606094730774316,20.54249412715083,0,0.0,0
284.0,1059.0,Male,2023-01-01 00:59:00,05-02-2022,28.001555849957256,16.001470046032324,15.972134275004038,High,Completed,46.52489968778974,0,Sunday,1,1,False,True,False,True,False,3,4,Low,2.8315728388692367,11.073832012421928,138.35341962938674,0,0.25,0
285.0,1078.0,Female,2023-01-01 08:38:00,28-06-2022,27.822076428899347,5.075704659795754,227.16876373536215,Low,Completed,227.16876373536215,8,Sunday,1,0,False,True,False,True,False,1,4,Low,5.430085546969343,4.0017581226989165,204.54260839365978,1,0.0,1
286.0,1036.0,Female,2023-01-01 00:21:00,03-10-2020,32.4656009568107,8.967745477894287,201.35296611915152,Medium,Completed,201.35296611915152,0,Sunday,1,0,True,False,False,False,True,2,5,Low,5.310013529574469,8.082583345064894,153.37584865633852,0,0.0,0
287.0,1021.0,Male,2023-01-01 06:15:00,13-07-2021,21.206700801616712,1.1812119460149155,215.0929765080868,High,Completed,215.0929765080868,6,Sunday,1,1,True,False,False,False,True,3,4,Low,5.3757087618652175,7.670717788063057,150.4700466125527,0,0.0,1
288.0,1195.0,Female,2023-01-01 07:49:00,19-12-2021,13.613320615290869,6.3098355583798496,190.75782736503305,Low,Completed,190.75782736503305,7,Sunday,1,0,False,True,False,True,False,1,2,Low,5.256233260092363,5.995043707364074,174.8766643398195,1,0.0,1
289.0,1147.0,Male,2023-01-01 03:22:00,27-10-2021,11.86334691027684,12.978752185460388,197.16539226988115,High,Completed,197.16539226988115,3,Sunday,1,1,False,False,True,False,False,3,4,Low,5.289101996507891,11.494167471237871,227.12725396755252,0,0.0,0
290.0,1095.0,Female,2023-01-01 08:56:00,30-08-2020,19.207447671571536,0.3353312813364848,257.521869889503,Low,Completed,257.521869889503,8,Sunday,1,0,False,False,False,False,True,1,2,Low,5.554980293424018,7.7689829005953746,195.54426105603034,1,0.0,1
291.0,1067.0,Female,2023-01-01 00:18:00,22-07-2022,15.48149525325376,12.504800348756564,215.56954979211295,Low,Cancelled,215.56954979211295,0,Sunday,1,0,True,False,False,True,False,1,3,Low,5.377911742006994,11.362202227926046,209.71758447171206,0,0.3333333333333333,0
292.0,1191.0,Male,2023-01-01 00:22:00,10-07-2021,21.963832946922416,6.905215615070463,263.27274802448903,High,Completed,263.27274802448903,0,Sunday,1,1,False,True,False,False,True,3,4,Low,5.576981706284541,6.803314813753586,247.5826629309051,0,0.0,1
293.0,1016.0,Female,2023-01-01 17:17:00,18-09-2021,38.07578810759983,9.948657760880767,193.71694729812776,Low,Completed,193.71694729812776,17,Sunday,1,0,True,False,False,True,False,1,4,Low,5.271546951723802,7.893098584483023,160.78371728305376,0,0.0,0
294.0,1011.0,Male,2023-01-01 04:27:00,19-06-2021,21.22721794116311,10.630097653940442,155.9694607584183,High,Completed,155.9694607584183,4,Sunday,1,1,True,False,False,False,False,3,7,Medium,5.056051268965029,8.325186103809415,180.72599969785708,0,0.0,0
295.0,1149.0,Male,2023-01-01 01:21:00,17-11-2022,21.223491386654437,9.765685997963702,195.53622897249969,High,Completed,195.53622897249969,1,Sunday,1,1,False,True,False,True,False,3,2,Low,5.280846785676327,8.649583134181063,137.620109290321,0,0.0,0
296.0,1144.0,Male,2023-01-01 07:23:00,04-11-2020,24.83601223744212,4.540197393476694,113.10576948101624,Low,Completed,113.10576948101624,7,Sunday,1,1,False,True,False,False,False,1,5,Low,4.737125820716881,8.089730607168903,210.87807262310972,1,0.0,0
298.0,1117.0,Male,2023-01-01 02:25:00,29-07-2021,24.32608764281806,2.1537752909967374,194.20570469120293,Low,Completed,194.20570469120293,2,Sunday,1,1,True,False,False,True,False,1,2,Low,5.2740538984044285,6.561053585237039,120.02651338683128,0,0.0,1
299.0,1192.0,Male,2023-01-01 09:45:00,05-04-2021,30.408692224813464,9.967185326352318,193.14546655208093,Medium,Completed,193.14546655208093,9,Sunday,1,1,False,True,False,False,True,2,2,Low,5.268607705671117,9.66705049265703,169.57331834097448,1,0.0,0
300.0,1021.0,Male,2023-01-01 00:53:00,21-09-2020,33.847510547633135,14.808220616063704,171.48648959976092,Low,Completed,171.48648959976092,0,Sunday,1,1,True,False,False,False,False,1,4,Low,5.150318912243346,7.670717788063057,150.4700466125527,0,0.0,0
301.0,1119.0,Female,2023-01-01 00:31:00,27-03-2021,35.03213199739024,0.7022364532941499,68.94522318606347,Low,Completed,68.94522318606347,0,Sunday,1,0,False,True,False,True,False,1,5,Low,4.247712409802758,4.988609146194373,176.7096469046187,0,0.2,1
302.0,1049.0,Male,2023-01-01 07:34:00,23-07-2022,45.5685222073102,4.953416375447858,230.91276371365717,Low,Completed,230.91276371365717,7,Sunday,1,1,False,True,False,False,True,1,2,Low,5.446361282478021,9.744978174701666,249.36138045127515,1,0.0,1
303.0,1013.0,Male,2023-01-01 07:46:00,19-07-2021,30.69359446172438,7.272898896468266,246.73827252796397,Medium,Completed,246.73827252796397,7,Sunday,1,1,True,False,False,False,False,2,4,Low,5.512372836178372,10.799276798257289,133.33644031578777,1,0.0,1
304.0,1191.0,Female,2023-01-01 10:08:00,23-06-2021,47.34478901349309,8.693365694854217,311.49523962017906,High,Completed,311.49523962017906,10,Sunday,1,0,True,False,False,False,True,3,4,Low,5.744589235845003,6.803314813753586,247.5826629309051,0,0.0,1
305.0,1174.0,Female,2023-01-01 12:56:00,29-11-2021,17.23518191940357,11.516705205737706,215.3420797270985,High,Completed,215.3420797270985,12,Sunday,1,0,False,True,True,False,False,3,2,Low,5.376860857390191,9.41128894479882,179.7223771169453,0,0.0,0
306.0,1028.0,Male,2023-02-01 13:14:00,02-03-2021,45.91284902424585,7.391200078569334,180.11694673531863,Medium,Completed,180.11694673531863,13,Wednesday,2,1,False,False,False,False,False,2,5,Low,5.199142937183451,9.705023764172818,203.3049722332615,0,0.2,0
307.0,1163.0,Male,2023-01-01 07:15:00,11-09-2020,21.196239457804097,6.736165094217398,98.957639231188,Medium,Cancelled,98.957639231188,7,Sunday,1,1,False,True,False,False,False,2,1,Low,4.604746488552888,6.736165094217398,98.957639231188,1,1.0,0
308.0,1179.0,Male,2023-01-01 03:54:00,18-09-2020,22.17981069236965,12.412522824278962,299.3614295488844,High,Completed,299.3614295488844,3,Sunday,1,1,False,True,False,False,False,3,1,Low,5.704986514671963,12.412522824278962,299.3614295488844,0,0.0,0
309.0,1124.0,Female,2023-01-01 15:51:00,05-11-2021,23.801274525771262,10.64798226825322,199.82663814992188,Low,Completed,199.82663814992188,15,Sunday,1,0,False,True,False,True,False,1,2,Low,5.302442039128173,8.38762555150852,125.52086092709347,0,0.0,0
310.0,1006.0,Male,2023-01-01 03:09:00,26-08-2022,22.81379288841269,10.155911902804394,195.4698539060365,Medium,Completed,195.4698539060365,3,Sunday,1,1,False,False,False,True,False,2,4,Low,5.280509004303539,9.55820334165772,217.92815682122318,0,0.0,0
311.0,1028.0,Male,2023-01-01 05:46:00,29-07-2020,25.85840396726503,8.450062846352457,159.67550414569183,High,Completed,159.67550414569183,5,Sunday,1,1,False,True,False,True,False,3,5,Low,5.079386828925942,9.705023764172818,203.3049722332615,0,0.2,0
312.0,1138.0,Male,2023-01-01 00:49:00,03-12-2020,19.19971997511561,11.932608843679436,154.56243468521103,Low,Completed,154.56243468521103,0,Sunday,1,1,False,True,True,False,False,1,3,Low,5.04704716026568,10.194581050354826,195.80147601410872,0,0.0,0
314.0,1133.0,Male,2023-02-01 08:52:00,22-09-2020,19.471649653788205,4.829222871255688,98.28475018731264,High,Completed,98.28475018731264,8,Wednesday,2,1,False,True,False,False,False,3,3,Low,4.5979919861187195,9.626800588422242,114.34987042775758,1,0.0,0
315.0,1110.0,Male,2023-01-01 18:04:00,06-11-2020,31.55610398252892,10.984403947477295,310.03454873270243,High,Cancelled,310.03454873270243,18,Sunday,1,1,False,True,True,False,False,3,2,Low,5.739903995181965,10.94829969859833,162.58933377979466,1,0.5,0
316.0,1078.0,Male,2023-01-01 11:54:00,07-09-2021,40.27723619523765,1.4998561230123668,292.60211660306976,Medium,Completed,292.60211660306976,11,Sunday,1,1,False,True,False,False,True,2,4,Low,5.682225505852895,4.0017581226989165,204.54260839365978,0,0.0,1
317.0,1159.0,Male,2023-01-01 05:15:00,06-07-2021,21.428976301922603,8.368718038545948,151.67507625063286,Low,Completed,151.67507625063286,5,Sunday,1,1,True,False,False,False,False,1,7,Medium,5.028311978540106,7.674311616122635,191.56239306386897,0,0.14285714285714285,0
318.0,1178.0,Female,2023-01-01 01:54:00,20-12-2021,32.94383417979177,6.733766590949951,110.8908347301566,Low,Completed,110.8908347301566,1,Sunday,1,0,False,True,False,False,False,1,2,Low,4.717523706066684,8.768734726349182,138.5125711950564,0,0.0,0
319.0,1057.0,Female,2023-01-01 01:42:00,16-10-2022,30.591592889031848,2.3769810773881765,18.78352093156684,Low,Completed,46.52489968778974,1,Sunday,1,0,True,False,False,False,True,1,4,Low,2.9848493149828856,7.390747457093812,152.7549181758051,0,0.0,0
