customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,default_flag,join_date,debt_to_income,annual_income_winsor,spending_ratio_log,join year,join month,join day,join weekday,education level encoded,gender_encoded,income_bin,repayment_risk,good_credit_flag,transaction quantile,transaction_kmeans_bin,debt to income ratio,avg monthly transactions,spending to income
10180,43.28,Female,South,Graduate,Self-Employed,520794.55967705057,361226.1160277392,Education,703.8798158769262,5,169,13.725928274039031,0,2020-09-08,0.6936057785468013,520794.55967705057,2.689609768232438,2020,9,8,1,2.0,0,Medium,Low Risk,1,Very High,1,0.6936057785468013,28.166666666666668,2.635574435061419e-05
10181,53.0,Male,East,Graduate,Self-Employed,538950.0412018929,33079.80162616793,Other,665.1110437284807,1,190,34.152992318735706,0,2021-04-08,0.0613782337828528,538950.0412018929,3.5597097446115793,2021,4,8,3,2.0,1,Medium,No Miss,0,Very High,1,0.0613782337828528,31.666666666666668,6.336949570051495e-05
10182,62.0,Female,East,Primary,Self-Employed,595053.6711962586,152798.11818870864,Education,726.527643836476,4,165,27.474468820275344,0,2018-06-24,0.25678039744134823,595053.6711962586,3.3490078549108016,2018,6,24,6,0.0,0,Medium,Low Risk,1,Very High,1,0.25678039744134823,27.5,4.6171413017320596e-05
10183,64.0,Female,West,Secondary,Self-Employed,1228101.8941445798,385283.2742376317,Business,476.09343688955664,5,112,26.33888086567857,0,2021-04-14,0.3137225633105927,1021659.796451086,3.308309896503289,2021,4,14,2,1.0,0,Very High,Low Risk,0,High,0,0.3137225633105927,18.666666666666668,2.144682048880367e-05
10184,44.0,Male,South,Post-Graduate,Self-Employed,515285.0824751601,98690.6111328336,Home,761.2905667380932,3,191,29.89956788454794,1,2020-01-23,0.19152623370887337,515285.0824751601,3.4307421994870815,2020,1,23,3,3.0,1,Medium,No Miss,1,Very High,1,0.19152623370887337,31.833333333333332,5.8025292991068264e-05
10185,35.0,Other,South,Post-Graduate,Salaried,523411.63480717264,348855.36597695155,Home,569.2564598530386,2,99,32.83884096332445,0,2020-11-27,0.6665028875513468,523411.63480717264,3.5216092836586848,2020,11,27,4,3.0,2,Medium,No Miss,0,Low,0,0.6665028875513468,16.5,6.273999043873459e-05
10186,52.0,Male,North,Post-Graduate,Unemployed,616398.4614207946,7441.058464687713,Other,635.0994800636134,6,126,15.38211187346223,1,2016-05-04,0.012071831664758085,616398.4614207946,2.796190000117964,2016,5,4,2,3.0,1,High,High Risk,0,High,0,0.012071831664758085,21.0,2.495481873528133e-05
10187,52.0,Male,West,Primary,Salaried,872568.626586065,109644.37067419756,Home,743.1571268681065,1,15,16.074018308685627,0,2022-04-29,0.12565701691932524,872568.626586065,2.8375579109013285,2022,4,29,4,0.0,1,High,No Miss,1,Very Low,2,0.12565701691932524,2.5,1.8421494675525306e-05
10188,44.0,Male,North,Primary,Self-Employed,244753.8597318052,238973.09256268496,Business,676.1266684131899,10,72,13.200590753265306,0,2022-11-27,0.9763813033410192,244753.8597318052,2.6532835660844887,2022,11,27,6,0.0,1,Low,High Risk,0,Low,0,0.9763813033410192,12.0,5.393414742357961e-05
10189,61.0,Male,South,Graduate,Self-Employed,713773.1842274113,299974.9417590196,Other,683.1942556666863,5,127,20.307059595472577,0,2016-06-23,0.4202664773456189,713773.1842274113,3.0590384542096296,2016,6,23,3,2.0,1,High,Low Risk,0,High,0,0.4202664773456189,21.166666666666668,2.8450297719510093e-05
10190,32.0,Female,West,Post-Graduate,Self-Employed,595053.6711962586,258143.77141100183,Education,729.91788199054,3,117,29.630188970566863,1,2015-12-12,0.43381594620203884,595053.6711962586,3.4219860902858836,2015,12,12,5,3.0,0,Medium,No Miss,1,High,0,0.43381594620203884,19.5,4.979414530961583e-05
10191,59.0,Male,East,Primary,Salaried,738318.1722377372,358956.46626412607,Home,692.8790639938725,5,102,29.88516547068126,0,2015-08-05,0.48618126948735413,738318.1722377372,3.4302759867725348,2015,8,5,2,0.0,1,High,Low Risk,0,Low,0,0.48618126948735413,17.0,4.047735325287143e-05
10192,22.0,Male,West,Graduate,Salaried,595053.6711962586,1832.2080765334897,Car,615.8892097451283,3,97,4.467654297979072,0,2016-06-14,0.00307906356219958,595053.6711962586,1.6988496941086846,2016,6,14,1,2.0,1,Medium,No Miss,0,Low,0,0.00307906356219958,16.166666666666668,7.507985437679226e-06
10193,43.28,Female,East,Post-Graduate,Self-Employed,23974.41506067838,31922.052185316006,Home,633.3530871764771,3,26,63.31587387525908,0,2023-02-03,1.3315049441048903,229928.97544813415,4.163806472863685,2023,2,3,4,3.0,0,Low,No Miss,0,Very Low,2,1.3315049441048903,4.333333333333333,0.0026409767960973766
10194,57.0,Male,East,Secondary,Salaried,692394.4006718714,609639.7473548566,Education,671.1878678651823,3,198,46.86750670064733,0,2017-10-09,0.8804804700374338,692394.4006718714,3.8684369172484447,2017,10,9,0,1.0,1,High,No Miss,0,Very High,1,0.8804804700374338,33.0,6.768903193782186e-05
10195,37.0,Male,West,Graduate,Salaried,690286.1925867172,343474.13431072305,Other,560.4443906453665,8,176,13.329356148372652,0,2024-07-26,0.49758221734613955,690286.1925867172,2.6623103105007915,2024,7,26,4,2.0,1,High,High Risk,0,Very High,1,0.49758221734613955,29.333333333333332,1.930989825889955e-05
10196,22.0,Female,East,Primary,Self-Employed,455229.9228801426,35949.970169708504,Education,749.600865938867,6,131,17.137146700943358,0,2022-08-13,0.07897101741963866,455229.9228801426,2.897962139092587,2022,8,13,5,0.0,0,Medium,High Risk,1,High,0,0.07897101741963866,21.833333333333332,3.764503570529874e-05
10197,22.0,Female,North,Primary,Salaried,440414.0349642494,553689.4439232575,Car,678.8653930807484,2,138,37.62637251341279,0,2017-07-16,1.2572020870502076,440414.0349642494,3.6539352689144193,2017,7,16,6,0.0,0,Medium,No Miss,0,High,1,1.2572020870502076,23.0,8.543409048366751e-05
10198,48.0,Male,South,Graduate,Unemployed,272156.81872808683,83213.0929742391,Business,657.4776267921968,2,174,39.31045990997969,1,2023-12-07,0.3057542095146905,272156.81872808683,3.696610986391195,2023,12,7,3,2.0,1,Low,No Miss,0,Very High,1,0.3057542095146905,29.0,0.00014444047403881126
10199,43.0,Female,East,Graduate,Unemployed,793274.9853847178,195175.70325513333,Home,769.2496559031471,5,29,38.584154498897824,0,2017-03-05,0.24603788957303144,793274.9853847178,3.678428899266775,2017,3,5,6,2.0,0,High,Low Risk,1,Very Low,2,0.24603788957303144,4.833333333333333,4.863906616213987e-05
10200,57.0,Female,North,Primary,Unemployed,820553.945616702,47065.10282812031,Other,637.988635678863,5,189,19.03346632402388,0,2024-02-17,0.057357719232886864,820553.945616702,2.9974041913214275,2024,2,17,5,0.0,0,High,Low Risk,0,Very High,1,0.057357719232886864,31.5,2.319587447686811e-05
10201,52.0,Male,East,Secondary,Unemployed,380237.27870602754,371476.1798802792,Business,631.7579002847583,3,89,33.19780490250395,0,2016-01-27,0.9769588640662406,380237.27870602754,3.532161457871358,2016,1,27,2,1.0,1,Medium,No Miss,0,Low,0,0.9769588640662406,14.833333333333334,8.730812774454483e-05
10202,43.28,Male,South,Post-Graduate,Self-Employed,465016.38511528727,329752.71312094026,Education,601.5371235996035,8,59,52.395360284709525,1,2020-04-30,0.70912063246801,465016.38511528727,3.9777238561372084,2020,4,30,3,3.0,1,Medium,High Risk,0,Low,2,0.70912063246801,9.833333333333334,0.00011267422388077706
10203,21.0,Male,North,Secondary,Self-Employed,584177.7197152592,71139.45519115435,Other,684.3067008925935,3,148,22.869394999098617,1,2019-07-20,0.12177707706111979,584177.7197152592,3.17259709436965,2019,7,20,5,1.0,1,Medium,No Miss,0,High,1,0.12177707706111979,24.666666666666668,3.9148009633516416e-05
10204,39.0,Male,South,Graduate,Self-Employed,1167716.3202588866,597211.1837245442,Business,680.8450108331515,8,99,29.908230977837768,1,2018-06-19,0.5114351605466476,1021659.796451086,3.431022523119568,2018,6,19,1,2.0,1,Very High,High Risk,0,Low,0,0.5114351605466476,16.5,2.5612582832795394e-05
10205,22.0,Male,South,Secondary,Unemployed,736280.436897233,153901.4109807014,Other,583.3715799490093,3,146,43.60272349641147,0,2021-04-09,0.20902553329986454,736280.436897233,3.797794922103592,2021,4,9,4,1.0,1,High,No Miss,0,High,1,0.20902553329986454,24.333333333333332,5.922026623464038e-05
10206,64.0,Male,North,Primary,Unemployed,364146.1212479052,103811.69394826773,Car,632.23060228866,1,171,6.349734060677559,1,2017-03-01,0.28508252015018526,364146.1212479052,1.9946641303494126,2017,3,1,2,0.0,1,Medium,No Miss,0,Very High,1,0.28508252015018526,28.5,1.7437324442499707e-05
10207,43.28,Male,North,Graduate,Salaried,675945.0773726264,49579.01566864373,Car,784.0397731480767,1,160,23.489893375334464,0,2017-01-24,0.07334769839785732,675945.0773726264,3.198260517150371,2017,1,24,1,2.0,1,High,No Miss,1,Very High,1,0.07334769839785732,26.666666666666668,3.475118639318865e-05
10208,52.0,Male,North,Post-Graduate,Salaried,255827.1148404796,92842.55293623808,Home,579.5131546184509,4,183,40.95319399712318,0,2021-01-29,0.3629113082642934,255827.1148404796,3.736554568206106,2021,1,29,4,3.0,1,Low,Low Risk,0,Very High,1,0.3629113082642934,30.5,0.00016008152233065463
10209,26.0,Male,West,Primary,Unemployed,779497.5774790427,6681.940841972466,Home,477.0102168273153,3,123,12.443133789626366,0,2024-11-23,0.008572112390114663,779497.5774790427,2.5984684767863766,2024,11,23,5,0.0,1,High,No Miss,0,High,0,0.008572112390114663,20.5,1.5963017909392935e-05
10210,43.28,Male,North,Primary,Unemployed,595053.6711962586,262586.0207435588,Car,626.9089746318444,6,181,43.13393551310854,0,2024-03-01,0.44128123806995817,595053.6711962586,3.787228999298552,2024,3,1,4,0.0,1,Medium,High Risk,0,Very High,1,0.44128123806995817,30.166666666666668,7.248747062831286e-05
10211,24.0,Male,North,Post-Graduate,Unemployed,1019947.9212709896,553986.5199918381,Other,479.7786733919989,10,13,2.563397024153157,1,2016-09-01,0.5431517712213167,1019947.9212709896,1.2707143101529303,2016,9,1,3,3.0,1,Very High,High Risk,0,Very Low,2,0.5431517712213167,2.1666666666666665,2.513262658507923e-06
10212,31.0,Female,North,Post-Graduate,Unemployed,783723.3758685847,238873.3773197012,Car,603.7184313660489,4,190,33.15626944549094,0,2017-05-25,0.30479297246297227,783723.3758685847,3.53094615468654,2017,5,25,3,3.0,0,High,Low Risk,0,Very High,1,0.30479297246297227,31.666666666666668,4.230608715574487e-05
10213,37.0,Male,North,Secondary,Salaried,595053.6711962586,74259.29225839935,Home,650.1379651007985,5,177,47.63489780967824,0,2018-02-07,0.12479427630303183,595053.6711962586,3.8843413351508658,2018,2,7,2,1.0,1,Medium,Low Risk,0,Very High,1,0.12479427630303183,29.5,8.005143084642437e-05
10214,58.0,Female,East,Graduate,Unemployed,274774.5608714685,10274.71133414236,Car,755.1895057265605,9,154,24.114665745544126,1,2017-11-19,0.037393240850082075,274774.5608714685,3.2234519681564104,2017,11,19,6,2.0,0,Low,High Risk,1,High,1,0.037393240850082075,25.666666666666668,8.776163873781701e-05
10215,44.0,Male,West,Post-Graduate,Salaried,249948.73915772277,72479.36441301864,Car,548.5065193690358,3,164,28.111770118999267,1,2017-01-16,0.28997691549579163,249948.73915772277,3.3711425638441965,2017,1,16,0,3.0,1,Low,No Miss,0,Very High,1,0.28997691549579163,27.333333333333332,0.00011247014173278211
10216,25.0,Female,South,Post-Graduate,Unemployed,-33775.9727234614,161418.67276575943,Other,573.8813615185525,11,46,19.34673352883072,0,2019-10-24,-4.779097676545526,229928.97544813415,3.0129203844509913,2019,10,24,3,3.0,0,Low,High Risk,0,Very Low,2,-4.779097676545526,7.666666666666667,-0.000572795747060517
10217,54.0,Male,North,Graduate,Unemployed,773463.9407519804,427649.5853399201,Business,611.8475860808428,1,57,21.907280377094004,0,2016-03-04,0.5529017744824003,773463.9407519804,3.1314547804313313,2016,3,4,4,2.0,1,High,No Miss,0,Low,2,0.5529017744824003,9.5,2.832359625685357e-05
10218,26.0,Other,East,Post-Graduate,Unemployed,574291.1199439002,62418.42785634461,Home,591.9856348497224,9,191,23.00778276076024,1,2024-05-16,0.10868778166453624,574291.1199439002,3.178378059478343,2024,5,16,3,3.0,2,Medium,High Risk,0,Very High,1,0.10868778166453624,31.833333333333332,4.006292620893696e-05
10219,42.0,Male,East,Post-Graduate,Salaried,827304.0416132818,381666.3430794737,Other,786.9254797421876,8,78,37.91402523902698,0,2023-02-09,0.46133745743004756,827304.0416132818,3.6613547316337245,2023,2,9,3,3.0,1,High,High Risk,1,Low,0,0.46133745743004756,13.0,4.582840567911749e-05
10220,31.0,Male,East,Secondary,Salaried,957007.8713086968,605071.8113645752,Car,536.1432626950381,9,43,46.58282065794575,0,2022-09-15,0.6322537457682001,957007.8713086968,3.86247178554613,2022,9,15,3,1.0,1,Very High,High Risk,0,Very Low,2,0.6322537457682001,7.166666666666667,4.867548330009481e-05
10221,43.28,Female,South,Primary,Self-Employed,624976.3859756024,181511.68805649853,Car,612.0595501014158,6,126,11.750395634911843,0,2017-06-23,0.29042967403185105,624976.3859756024,2.545562301312173,2017,6,23,4,0.0,0,High,High Risk,0,High,0,0.29042967403185105,21.0,1.880134337646887e-05
10222,53.0,Male,North,Primary,Unemployed,636490.4024282875,516835.7253369153,Business,683.2065249164407,3,19,43.13613513301377,0,2018-06-15,0.8120086703037858,636490.4024282875,3.787278837706737,2018,6,15,4,0.0,1,High,No Miss,0,Very Low,2,0.8120086703037858,3.1666666666666665,6.777185479693679e-05
10223,29.0,Male,West,Primary,Self-Employed,483919.9138756334,242673.38661050663,Home,650.1379651007985,2,161,16.758447956199618,1,2022-12-07,0.5014742721930499,483919.9138756334,2.876861343891683,2022,12,7,2,0.0,1,Medium,No Miss,0,Very High,1,0.5014742721930499,26.833333333333332,3.463062270362883e-05
10224,26.0,Male,West,Primary,Self-Employed,513478.895706898,304080.8147774438,Home,611.9758444069797,9,127,4.7017225107502565,0,2023-01-17,0.5921972983112007,513478.895706898,1.7407683240572982,2023,1,17,1,0.0,1,Medium,High Risk,0,High,0,0.5921972983112007,21.166666666666668,9.156603221788643e-06
10227,23.0,Male,South,Graduate,Self-Employed,520248.083311794,80227.95913514432,Business,785.2028476180715,4,87,48.65273128646485,0,2019-12-12,0.15421096532336914,520248.083311794,3.9050533997830743,2019,12,12,3,2.0,1,Medium,Low Risk,1,Low,0,0.15421096532336914,14.5,9.351832874952929e-05
10228,40.0,Female,South,Secondary,Unemployed,595420.7851392872,108374.49840673334,Education,678.2187407430426,2,14,7.658641758917419,0,2020-03-01,0.18201329397894836,595420.7851392872,2.158557869501883,2020,3,1,6,1.0,0,Medium,No Miss,0,Very Low,2,0.18201329397894836,2.3333333333333335,1.2862570387303202e-05
10229,56.0,Male,West,Secondary,Salaried,821582.5490153974,102734.46715123492,Education,673.6417862359933,4,96,33.97181932408034,0,2017-09-27,0.12504460723314312,821582.5490153974,3.5545425750031243,2017,9,27,2,1.0,1,High,Low Risk,0,Low,0,0.12504460723314312,16.0,4.1349246481431375e-05
10230,39.0,Male,East,Post-Graduate,Unemployed,426834.6105424743,248545.041535803,Car,543.6982008423004,1,33,46.93719003627125,0,2016-06-29,0.5822982377645551,426834.6105424743,3.8698916131096213,2016,6,29,2,3.0,1,Medium,No Miss,0,Very Low,2,0.5822982377645551,5.5,0.00010996575459665196
10231,46.0,Male,North,Graduate,Unemployed,583367.8706119918,38334.22539917681,Car,533.4328409711335,10,39,22.57900908569152,0,2015-08-02,0.06571192437965712,583367.8706119918,3.1603568707186436,2015,8,2,6,2.0,1,Medium,High Risk,0,Very Low,2,0.06571192437965712,6.5,3.870458114534939e-05
10232,23.0,Male,West,Graduate,Self-Employed,661319.4594446075,745922.4194326868,Home,651.8041648634099,3,10,39.2952642567023,0,2019-02-12,1.1279305466969487,661319.4594446075,3.6962339498068952,2019,2,12,1,2.0,1,High,No Miss,0,Very Low,2,1.1279305466969487,1.6666666666666667,5.941948886503876e-05
10233,39.0,Male,East,Primary,Self-Employed,890055.4758963098,1530369.8664186988,Education,650.1379651007985,9,144,4.818738420659599,0,2022-02-20,1.7194095288022078,890055.4758963098,1.7610834720364652,2022,2,20,6,0.0,1,High,High Risk,0,High,1,1.7194095288022078,24.0,5.413975365756836e-06
10234,40.0,Female,East,Post-Graduate,Self-Employed,540175.8058001453,153971.37475791408,Car,728.136222236251,1,115,38.15106284874313,0,2018-07-05,0.2850393762635133,540175.8058001453,3.667427570184353,2018,7,5,3,3.0,0,Medium,No Miss,1,High,0,0.2850393762635133,19.166666666666668,7.062712257582728e-05
10235,52.0,Male,North,Post-Graduate,Self-Employed,420544.1534870695,51815.04116853958,Business,565.3353751133637,1,42,20.77061043525378,0,2022-10-14,0.12320951495556279,420544.1534870695,3.0805609150579203,2022,10,14,4,3.0,1,Medium,No Miss,0,Very Low,2,0.12320951495556279,7.0,4.938984471197129e-05
10236,27.0,Male,North,Primary,Salaried,478909.7639319112,641101.2895280594,Car,647.5342719268506,11,81,10.774838731441925,1,2020-04-25,1.338668237340861,478909.7639319112,2.4659649439651194,2020,4,25,5,0.0,1,Medium,High Risk,0,Low,0,1.338668237340861,13.5,2.2498682513756043e-05
10237,61.0,Male,North,Post-Graduate,Salaried,863264.3582538448,520803.36793561454,Car,461.4233081245758,7,97,37.78119714068396,0,2017-02-16,0.6032953439535739,863264.3582538448,3.6579355193917733,2017,2,16,3,3.0,1,High,High Risk,0,Low,0,0.6032953439535739,16.166666666666668,4.376550100725265e-05
10238,53.0,Male,South,Post-Graduate,Self-Employed,1108326.3246508662,383739.91729080665,Education,610.6198131556494,0,151,16.12815388264127,0,2020-07-27,0.3462336937739781,1021659.796451086,2.8407235355208016,2020,7,27,0,3.0,1,Very High,No Miss,0,High,1,0.3462336937739781,25.166666666666668,1.4551809809012521e-05
10239,43.28,Female,North,Secondary,Salaried,271560.5465784918,95049.67099260016,Education,531.4139452869797,6,71,19.31548070000889,0,2019-10-02,0.3500128136806759,271560.5465784918,3.0113831914786635,2019,10,2,2,1.0,0,Low,High Risk,0,Low,0,0.3500128136806759,11.833333333333334,7.112771329772659e-05
10240,59.0,Male,East,Graduate,Self-Employed,326174.5962325357,154473.5068289709,Other,417.8043582658189,4,140,16.09160312331153,1,2022-06-03,0.47359147098888094,326174.5962325357,2.838587297485951,2022,6,3,4,2.0,1,Medium,Low Risk,0,High,1,0.47359147098888094,23.333333333333332,4.933432373083873e-05
10241,38.0,Male,North,Post-Graduate,Unemployed,557800.8033244637,32525.6403856714,Business,704.1842089336317,10,12,34.67693000273254,0,2023-09-19,0.05831049398247597,557800.8033244637,3.574504261485626,2023,9,19,1,3.0,1,Medium,High Risk,1,Very Low,2,0.05831049398247597,2.0,6.216722850892263e-05
10242,60.0,Other,East,Secondary,Self-Employed,627739.0240170108,62860.78855398671,Education,814.1159539091574,7,126,43.20073471902677,1,2022-01-21,0.10013841126481134,627739.0240170108,3.7887414115479143,2022,1,21,4,1.0,2,High,High Risk,1,High,0,0.10013841126481134,21.0,6.88195779873263e-05
10243,21.0,Male,West,Graduate,Unemployed,796742.3913887488,458380.379412993,Home,650.1379651007985,0,88,9.723419354151943,0,2023-04-07,0.575318176071968,796742.3913887488,2.3724300743863926,2023,4,7,4,2.0,1,High,No Miss,0,Low,0,0.575318176071968,14.666666666666666,1.2203968885355399e-05
10244,31.0,Female,South,Primary,Self-Employed,377216.7478496285,376620.5890677393,Business,718.1690689903805,10,179,12.285695494188293,1,2024-02-22,0.9984195855955822,377216.7478496285,2.5866879296810072,2024,2,22,3,0.0,0,Medium,High Risk,1,Very High,1,0.9984195855955822,29.833333333333332,3.2569326691416655e-05
10245,48.0,Male,West,Secondary,Unemployed,334222.740837634,270040.89815344283,Business,608.5878832054455,6,136,25.07704136068166,1,2023-06-18,0.8079668590972066,334222.740837634,3.26105528586397,2023,6,18,6,1.0,1,Medium,High Risk,0,High,1,0.8079668590972066,22.666666666666668,7.503092487911865e-05
10246,45.0,Female,West,Secondary,Salaried,634521.7882834075,678222.057214087,Education,730.5890228547826,4,183,33.519750922448175,0,2015-07-29,1.068871187306118,634521.7882834075,3.5415316507328853,2015,7,29,2,1.0,0,High,Low Risk,1,Very High,1,1.068871187306118,30.5,5.2826792619888206e-05
10247,43.0,Male,East,Graduate,Unemployed,535399.8199482079,262592.5178883174,Business,772.3853198573728,3,89,15.574262547757522,0,2021-11-12,0.49046060178675327,535399.8199482079,2.807851043242468,2021,11,12,4,2.0,1,Medium,No Miss,1,Low,0,0.49046060178675327,14.833333333333334,2.9089032098038625e-05
10248,51.0,Female,West,Primary,Unemployed,831680.2494428812,188752.14570802555,Education,663.6821829671293,6,199,21.34123903612633,0,2018-02-15,0.22695278123349114,831680.2494428812,3.1064342547765724,2018,2,15,3,0.0,0,High,High Risk,0,Very High,1,0.22695278123349114,33.166666666666664,2.5660389374909663e-05
10249,50.0,Male,East,Secondary,Unemployed,721839.9507975959,124823.20158654609,Car,531.5639827687977,9,49,5.819985198437642,0,2017-04-05,0.17292365357254455,721839.9507975959,1.9198573015359544,2017,4,5,2,1.0,1,High,High Risk,0,Very Low,2,0.17292365357254455,8.166666666666666,8.062708626762565e-06
10250,62.0,Male,North,Post-Graduate,Salaried,738844.8369083047,846274.1672712243,Other,800.0615701408628,1,140,14.45728417525084,0,2020-06-26,1.1454017474256943,738844.8369083047,2.7380803598915766,2020,6,26,4,3.0,1,High,No Miss,1,High,1,1.1454017474256943,23.333333333333332,1.9567415853844667e-05
10251,55.0,Male,North,Post-Graduate,Self-Employed,573879.6634057834,25901.268624138007,Car,820.2696488347937,11,91,30.91875206040023,0,2018-10-16,0.045133623433217106,573879.6634057834,3.463193675965222,2018,10,16,1,3.0,1,Medium,High Risk,1,Low,0,0.045133623433217106,15.166666666666666,5.387671672647852e-05
10252,27.0,Female,East,Post-Graduate,Salaried,1188895.0646420517,3206421.3793762,Education,642.5255831849834,0,20,20.212933231555574,0,2024-08-12,2.696975935669796,1021659.796451086,3.05461105376042,2024,8,12,0,3.0,0,Very High,No Miss,0,Very Low,2,2.696975935669796,3.3333333333333335,1.7001444309671864e-05
10253,36.0,Female,North,Primary,Self-Employed,390563.00460156,525844.7035895098,Education,317.5244280088904,0,81,37.123709505682925,0,2023-07-24,1.3463761221469501,390563.00460156,3.640836385323417,2023,7,24,0,0.0,0,Medium,No Miss,0,Low,0,1.3463761221469501,13.5,9.505178183365154e-05
10254,46.0,Female,South,Secondary,Self-Employed,752702.4584386938,41754.457219954646,Car,503.1076536329807,10,199,13.488935550488913,0,2024-12-10,0.05547272597802398,752702.4584386938,2.6733852926603516,2024,12,10,1,1.0,0,High,High Risk,0,Very High,1,0.05547272597802398,33.166666666666664,1.7920674230915325e-05
10255,22.0,Male,West,Post-Graduate,Unemployed,282577.50323172315,249711.9867518227,Home,607.5551296857518,11,13,34.01822779442828,0,2021-06-25,0.8836937969087029,282577.50323172315,3.555868720049741,2021,6,25,4,3.0,1,Low,High Risk,0,Very Low,2,0.8836937969087029,2.1666666666666665,0.0001203854779852456
10256,21.0,Female,South,Primary,Self-Employed,331633.0805651369,604203.9838791927,Home,753.5825238417568,0,64,62.42539053939596,0,2017-04-09,1.8219050489461635,331633.0805651369,4.149864262965734,2017,4,9,6,0.0,0,Medium,No Miss,1,Low,2,1.8219050489461635,10.666666666666666,0.00018823631958855453
10257,32.0,Male,West,Post-Graduate,Salaried,448163.6003086362,254455.8910057481,Home,622.6877647593088,11,82,35.936981805269845,1,2016-12-17,0.5677745600725099,448163.6003086362,3.6092132661073646,2016,12,17,5,3.0,1,Medium,High Risk,0,Low,0,0.5677745600725099,13.666666666666666,8.018719454351306e-05
10258,25.0,Male,North,Graduate,Salaried,1007330.8341545064,713192.0149061126,Education,755.443165497326,4,81,33.67112775749392,0,2020-04-23,0.7080017713393272,1007330.8341545064,3.545907287506343,2020,4,23,3,2.0,1,Very High,Low Risk,1,Low,0,0.7080017713393272,13.5,3.342608665975708e-05
10259,57.0,Male,South,Secondary,Self-Employed,665973.6076135047,859326.0407807824,Business,597.3837646452511,9,75,10.984243436208285,1,2022-09-20,1.290330473996034,665973.6076135047,2.4835927400038194,2022,9,20,1,1.0,1,High,High Risk,0,Low,0,1.290330473996034,12.5,1.6493511620633093e-05
10260,52.0,Female,North,Secondary,Unemployed,452380.4828639062,164654.06849706723,Education,453.5707477764387,6,19,54.18691692362215,0,2017-12-10,0.36397252917430045,452380.4828639062,4.010725912937985,2017,12,10,6,1.0,0,Medium,High Risk,0,Very Low,2,0.36397252917430045,3.1666666666666665,0.00011978173015020124
10261,29.0,Male,West,Primary,Unemployed,693609.0814886433,142113.70689899355,Business,800.8438841401916,1,75,21.060896214689283,0,2016-01-28,0.20489020500421523,693609.0814886433,3.0938066392326484,2016,1,28,3,0.0,1,High,No Miss,1,Low,0,0.20489020500421523,12.5,3.036421635294595e-05
10262,61.0,Male,East,Primary,Salaried,595053.6711962586,826170.8576955461,Car,684.4945001546286,9,106,41.06552981219395,0,2022-08-15,1.3883972113551775,595053.6711962586,3.7392286360071147,2022,8,15,0,0.0,1,Medium,High Risk,0,Low,0,1.3883972113551775,17.666666666666668,6.90114720738356e-05
10263,55.0,Female,East,Secondary,Unemployed,477006.65771522006,337308.3440774445,Other,676.1950349341313,7,173,25.207196645097586,0,2015-04-28,0.7071355055987971,477006.65771522006,3.2660340541596966,2015,4,28,1,1.0,0,Medium,High Risk,0,Very High,1,0.7071355055987971,28.833333333333332,5.2844538409245116e-05
10264,39.0,Male,South,Post-Graduate,Self-Employed,250842.7860529431,36997.1622921996,Business,524.4892250743364,3,26,14.1074165570355,1,2015-05-11,0.14749143427386008,250842.7860529431,2.7151857859575355,2015,5,11,0,3.0,1,Low,No Miss,0,Very Low,2,0.14749143427386008,4.333333333333333,5.624007283214426e-05
10265,36.0,Male,North,Post-Graduate,Self-Employed,959635.6211280724,12963.62618741488,Home,614.8803798196235,11,156,1.3680571504543526,0,2020-07-07,0.013508904736337172,959635.6211280724,0.8620698512129398,2020,7,7,1,3.0,1,Very High,High Risk,0,High,1,0.013508904736337172,26.0,1.4256006345889618e-06
10266,23.0,Male,North,Graduate,Salaried,652454.5321775104,249467.0564866277,Education,918.4674238064074,2,117,28.30970657630523,0,2015-01-28,0.3823516339967063,652454.5321775104,3.3779187436288565,2015,1,28,2,2.0,1,High,No Miss,1,High,0,0.3823516339967063,19.5,4.338954698011529e-05
10267,40.0,Male,South,Post-Graduate,Self-Employed,1143434.5933670597,798511.6163320818,Car,526.6731173703123,9,176,48.32419201314863,1,2017-06-05,0.6983448121686726,1021659.796451086,3.8984146708956184,2017,6,5,0,3.0,1,Very High,High Risk,0,Very High,1,0.6983448121686726,29.333333333333332,4.226231416599781e-05
10268,44.0,Male,East,Primary,Self-Employed,835080.4051352199,557848.4370259428,Home,716.0723394463748,10,5,20.371386562374987,0,2016-01-09,0.6680176347038266,835080.4051352199,3.0620529508188596,2016,1,9,5,0.0,1,High,High Risk,1,Very Low,2,0.6680176347038266,0.8333333333333334,2.439452109893102e-05
10269,53.0,Male,West,Primary,Self-Employed,737829.9311902606,337962.5865740684,Car,650.1379651007985,7,14,0.7792794792786175,1,2024-07-14,0.45804943969793993,737829.9311902606,0.5762084954335275,2024,7,14,6,0.0,1,High,High Risk,0,Very Low,2,0.45804943969793993,2.3333333333333335,1.0561776451945923e-06
10270,44.0,Male,South,Post-Graduate,Salaried,491198.9178457583,44938.600549461626,Other,736.3791824569662,1,114,33.706022893414584,1,2018-08-10,0.0914875805234832,491198.9178457583,3.546913242306618,2018,8,10,4,3.0,1,Medium,No Miss,1,High,0,0.0914875805234832,19.0,6.861990462283273e-05
